"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0xba8e10634f38c0ea763b9425d2b7cf85f5537c6d8e9924542a6a4c1817e7b7d2","5170802","1519813469","2/28/2018 10:24:29 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb953a9fa3cfce42547c64fcab539f9fdd2f75307","36358"
"0xad8f3a679d006a2240114517b6778ecfb05a376f7ce18e3e9a74f74659187cea","5170802","1519813469","2/28/2018 10:24:29 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3e0782d668f6c4a04db05d2e3008c76b23608b10","18179"
"0xc1402a8624917d4621363e6c52d56142e45c290faea9c366ce6e5cd4533bf4bf","5170803","1519813480","2/28/2018 10:24:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe995274e834ca3d5a778e8d377c0568dc9c0783f","9089.5"
"0xd8c9265f352761d1ff6f7d2d182bd45250d8e3415a491176c8c44281d7a1bfbb","5170803","1519813480","2/28/2018 10:24:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9357cf75ae48f8e3f27b037fa8aabfa31993cd49","5635.49"
"0x9bc5e0202a9ce6767ec9be5441a7c284c6f5adb68d9db49b5a78ffeee6cf3b39","5170803","1519813480","2/28/2018 10:24:40 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6303969d90b4f3cad9e8ec96685065d5e01e8dfe","2627.538123"
"0xa5c29b338bd6201c7a5aeb5c2034c21266cbd46f85cc32af8dc611d6d6892345","5170804","1519813485","2/28/2018 10:24:45 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x821c876ba04dd6b283f461a548aa3e9346f5e4af","7271.6"
"0xc5b60e5aab651fdac0595b77edc1d8d593b17546badbc7aaaa62cd532b4b66cb","5170804","1519813485","2/28/2018 10:24:45 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9edaf893b8e113ad1a6cab615b01dc4e466d8bc8","18179"
"0x22e94ca390c56c470c1963aa7a66cd17b21fdbce5c3f014f7c05502a46a60b63","5170805","1519813503","2/28/2018 10:25:03 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x632c8dece7b49d1e528020b39918edae293a5088","1999.69"
"0x65e6a4d2acfe2d6fff2c76c1ff19501fc6522ccc2714e7aca91b84608c43e32d","5170805","1519813503","2/28/2018 10:25:03 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xdd119cad239363c54e4c72848ee4749c2679f7a9","64228.079468"
"0xc8d638c68537de5afa47329a64d3771e524bc05a3a9b7c081fb2457eaa9e2cd8","5170805","1519813503","2/28/2018 10:25:03 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x249b6223686af463510be1f238654992f2b50d2a","1817.9"
"0xdc908ffdceaa09206d0973ed332813442645e37518c41cd3e1a3e737b5463445","5170805","1519813503","2/28/2018 10:25:03 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb3139b63d633b01c1c9bab9b5c6c55132ebabedb","18179"
"0x931c9a82bc0231b7684f3b045fc41c1eec353dd811d5e43554f8dffe36f1152b","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x05da5da0fd597125bffada99f4a97de0fb61e77d","3635.8"
"0x1ca484cee9ffcfcb4d909b877f4989411d78be9008f0946466531a5dff2f4558","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x10960bce4511b0b56f05deec87ea06e3198124b4","12361.72"
"0xe6890c343988cd5e6502e3d0bef2f83ea4cc2af34b06629c2c12cc84dfc0f55c","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf4ab57add8474c89a13e3cc82a7aec0f24e5e6d7","6908.02"
"0xf9705b153ef1240e17fd06c5788c4878c35661f5fc90a44a5981bd3d8974190c","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb33a3bb93c515043f751193551df1349da177184","81805.5"
"0x72b038379b95da1cc5cd252297f5a4d21c55505c7db018bf752f32ec2016534c","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6890534e775df6042a519e3acfa4e6875027c45b","1817.9"
"0xe20fd63adbc2a109baf0aa15b240d82e2898f6fb219501ebaf850dac0683ccc7","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x82cd1c61232aacf239f12e0e72ee750427880002","27268.5"
"0x29b914a93a640b5d375b63aef13baaf08c6c8ded827ea25deef1a0153f3044b5","5170807","1519813527","2/28/2018 10:25:27 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x246118416e197ff7c202c52a89c1dc8a576b698b","54537"
"0x9a92d30e46b061a08c3d2ef3ee38b69eb74133da495b12fdf61f90a01cfaaba8","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8e5b94f7c3ed11bb46f694153405b42c91f6b093","18179"
"0xdcf7cd6a84f2bc3a1a9dea7c9d79dac1caf337e76a546e98f81a5147562f5a59","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5fd045502157be5d4548d676cb9d530d9a32ce10","90895"
"0x6d3d3b17606c9b6167ed67d73fed4d3ce74f3e9ae0d467dcb4ec5d519216a0bb","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3ce23f4f9fa7f01ce4355ff9b4b40d450ae8cc99","1817.9"
"0xe83f325e1a4200a895dbd65ce1064de48ec9f508c12b4edfa9e35514a7dc519e","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xbd54b199c0bc62b2e1c861ed1196cad01d9a0f69","1817.9"
"0xd5f41f4979a5adc73bdd8eba8e8c08f38314158fd5fcb7076d3b2fe1613ae18a","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa601fe6645618ef79325531f9bf9f257b4d5bb3d","14543.2"
"0x63e206d75b44b647c9ac6a6782ad702461cefbf08541e45044fa6f66ef4330c2","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc2d56270c364338299fbdbb8138315a12a5f4578","18179"
"0x116b03082fddd856dc64393010287bf126757250af8758e73fe8083cd7369666","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd8839653fae93e7023a5bf1c2577674c41498d99","3635.8"
"0xcde193dd06dab5bbcf6b57c09f959abffccd27708478bce23764984ebfab4447","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1e7ab4d303aaad4acf027a99c8efc4adf87d3c75","8362.34"
"0x2fe9ae5710122e62451281c50169db00392015a47802ae3982a32db386cb7fb8","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9cb3a8d40c9c3e23f038e60ddd6a82e52fe5230b","4544.75"
"0x246be4df174fbea7bfaf13d47a5714ecb20fda969067063075c04aa2dec3a6b8","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xaddae6b2820d91a3730f8bb4b5ea365ec363aa01","1817.9"
"0x3ec61d941926452e4e02423d88f9bcacdb85cf4c33adf328ab8e70ede92a9fd7","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x55999990d2e2f1f3314e8131b5ca19e14fb7e5c3","7271.6"
"0xc341adff6237667185f411b47d032f070431c2efa1dbe84b49376bdca55461a0","5170808","1519813553","2/28/2018 10:25:53 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8df62e5da7d6a54e80509df9264cd2399e510870","9089.5"
"0xadd94d00a9817d00edc406e543a4871f68d81a000c79c2b245284e039d33df70","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf0bf44dae0952bb3aef2637a2ae098b38bafa4ec","34540.1"
"0xf1a824c1f356319ac900009c4005f89b02ff04e86d01d1211bda26eaf86c5c89","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7300b6bcb7cdc487b7835c86b0b56c587b3d33d0","17997.21"
"0x9d2609381a752ca648b17d6ac026827dd8266fcc47fc1fc6bfd886ac817906b0","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x51aff9e8161ea1e164e02057dfd91da7ed347e8d","1999.69"
"0xd4b720b392eb5c506c3984f7e4faf77ae03f0d9b3c6bdc62feae01a19b0a096e","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x50f3f358830823772298a70e9303de2dde2c4abf","19996.9"
"0x396a95d36bae7a623e213fd5b009e8e7f7441b44494e2cff96a01dc66ac0385e","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfb1d2cdbbd2c6b1bdc6f40b22dfa7912f9aeb1ef","5453.7"
"0xadf040a351948e5634c40594f74d89511363440d6073fb5bdadd8ea8b8260539","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd4b3e3acda0070961c778f864f0899424665d122","54537"
"0x962a35856252f01746f6140774c06659088714e450310d6dff0ed563d24b3408","5170809","1519813581","2/28/2018 10:26:21 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0c443ddc28569050e11640f029d0afc4f28252ae","4181.17"
"0x93dc10aec63db7df9fa88091360f3abba5222da85485e65b870c4269d66cddd1","5170810","1519813591","2/28/2018 10:26:31 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0f274189107d2d04a1f63609a8227adc59db5a2d","3635.8"
"0xad2823f29f8c9d770a4ccddd23eef7072fee3a2cfadcd81486c2fc6833670eee","5170810","1519813591","2/28/2018 10:26:31 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa4736b24c885de7377bce11831fc2a2a51588c2d","1817.9"
"0xed1114dffd28e1825332abb538df0994fd152cbafc9c10937ced6ad0869c2705","5170810","1519813591","2/28/2018 10:26:31 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfecbe5e61c47b642d5f452c7ce63c34d9a829ab7","41811.7"
"0xb31b1e1d9f6bfb58ceae3839c2f1463799d82ab4ab6fc996b4ff3e0611aaa616","5170810","1519813591","2/28/2018 10:26:31 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x257f0bd78d16bc46711d42caddc20b3a3fdb5b34","21814.8"
"0x80d58e3de153f8985f48a01342e33f42a9af971cf33da5608ad9a426f7478af4","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x65c6af1779fc4e3ff21326afa43041beb6077812","272685"
"0x0972b49ffaef26faca18f8c7badc9b1e61dcd6a25082787dfda9c87cc95aef72","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcc21588d7890c71e2a53c7c2c575abe6f2bd5949","3508.75351344"
"0x0e6e8b04b569d218f5d85a88915186a0a56f08e762a37b6dd87014012744de29","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x553504f04c025b61dacd07634721afe11813b232","6541.978254357"
"0xfe74009f66f0bea4cd2194f006e5ecfa4b9043a217b4522a775a576dbefb7dfd","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x12688bc57104293b35e968ac17e5185dd0fb07cc","18179"
"0xef025f6e6711b4761090a404e3469dd40b809de48a2904bc152ec80f0ae6af68","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3314d1c37a602b4a350636b30579cbe497b67778","36358"
"0xc299a4f97bc473f13788ee399f5587ddf64e0ffb890a35f20d83ff13854ef1d7","5170811","1519813680","2/28/2018 10:28:00 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x2f5120c6f421be045071ab870d257880c463b48b","3635.8"
"0x89e4bb1303bc0d1e8744344c360abc2717cbefe8950bae03e2538db0ba466436","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xbaabec17fe01a16c489f057ef5de5151834e5723","3635.8"
"0x701a52fe2d26780bb09c8a1325f4d7e76ea8c5085e5f7e05a0d98a0673e792a7","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x392cf00545f3f3e1974687cea76fd60d991fff5a","9089.5"
"0x6032806f999b870e141b530fb978a8bbf120594e331f8de725e132e501ffff78","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x2525e907da488035cef8a48d5d638e7654e98765","49083.3"
"0x64d6a0577738ec3cd422c8299fa8e96358e487e23f7ed5a7a5d73d1929da5f98","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xfdbeb8a3420533d522fdbb0c6487c1dc007a028c","18360.79"
"0xe7ca51982ea0a5d71026ec448f8b2fe3f0a376ad8d3159fcf36632badfd32f14","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x9ee277ee487d72b4520fda6c30dfb80c9c64bce5","4891.22047057"
"0x8aae0907d0d48e074016fa78c372575d7fe6bc9db5202cf6dc21d5b09ea0c17c","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x44b0e287fe4ce169f583b292bf0bb9a4522444f9","1817.9"
"0x43cf667675d0b4eb8cf44777c2b7d3a6da6bbcf651c65825ea7de001aeeb7eef","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x81786225d042c394bbefbf134fedc76bbdddbe58","3635.8"
"0xf3afb26b4135415705c865f3adc3dfe697d5f71b0a1108726e93a9e371326f18","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb44c1e35eeb2a5bb9e52eec5e64ab5ae957d22a3","3216.77405"
"0xd49dacb4917009a712dc88c609647f3100b402df40ea906b02b9875f456ffb7a","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1f6ee2c4b6082651d71c2e24f033e072d8e3a499","1817.9"
"0xeed638ec114eecc391486e53e37b621140e89844acc42f3f21904c0461d00d90","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb521c9b36156eeae99c7c6ea2a7a18a8b5548d74","14288.694"
"0x368863460d0a15c788430bfd8d959fd57464f8deb8ef1346af007151eb170587","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb938d22bf192d480a4806bf959a63929a39ba9f6","18179"
"0xce4762d90c904d4e9f40243f8461144dbbcb3444f6bbf44de24a30dc91dc1596","5170812","1519813697","2/28/2018 10:28:17 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe20b152fe2b573dbb073e0ab9323a25c59b29129","3635.8"
"0xdddab114cd40f421f329277ad7216e587bf686c4f179b0cf3f76cca3953bcfd1","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5719c402cd6dc91d32a3ae53c159a371b7de9fc9","399574.42"
"0x0c34ce4eb27c1bcc57f90a41ddbc8a229982bca722d84cb6c28d4ce2dfaaa2bf","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb9fd490d68082094d2702565a8bef6fecb6cacbe","8725.92"
"0x285af69afa5b01812bb9fb9df4d5789553ac948cedf2925525325fa80285e386","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7fcf36150cf8a837b7dbb4a827ab99ba35be88ed","3635.8"
"0x7aabda1a89c357a45888b53a40c4bbf488c524cdcb6468c4070cbeb685cb5730","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7ec99c1460b9d0489e512e39a6b90c463fac00b6","33631.15"
"0x276a3e759df086e377fa6e8b55831bf0a95a6ecd3ce9b3a15336929ccd7feb80","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8523edd4243fdfbafd0e2f947c06e09892ddeeeb","109074"
"0xaf05707cc7d9c5f9916ac7cfb0dd1d6afe51a459bb89b35e36ce36598b97e25e","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6917390f60a09aabc8e0ac58dc8fd23d061cb3da","18179"
"0x880ed77c35360bb9e5a1aa5d197daa0afed5d382f28efb43cb32ea487e0e2e68","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x44198ea4075b019fba6b4348840895e9d0ed1ff3","18179"
"0x2e333fe2026143da1fba3d8d9b73f7533e80f2068e8baeb16fc9ff374d4d5e77","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5fdf4e6e9faf653b646a77dc82bc779da65ee5fe","1817.9"
"0xf33d501e9321df492775aa5f93a44311ec1d5e4a7f67ffac1dc9a99c3804da89","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x974cc156a9f61146052d8fcb4f24d9329f81cc80","6726.23"
"0xf81f14e118ffcfc5c97667cb30a3eda555df443d9ab39295773995afb30d0be1","5170813","1519813746","2/28/2018 10:29:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x87b64d021038d0021e6a97e736379df8c8777ec5","7089.81"
"0xe4afc4c42afc3f22cd092ff81b0c8084fe07a0bb114f17a5dd74e521726cc327","5170814","1519813752","2/28/2018 10:29:12 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa0d86611bda66314c8e9beb34ec50453f9957c9e","5453.7"
"0x8da47121412a47e5286a0dcd1ce6ef8b6b8f6a1a19bd6b5770c13d13b6b627bf","5170814","1519813752","2/28/2018 10:29:12 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc6f23b64a6e8c80383bc2680f499d46be911f851","3635.8"
"0x297a554794886a6d8c233963726d2125fd61ba08364c9eb6e798db7309f5d7d0","5170814","1519813752","2/28/2018 10:29:12 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x239c5fe21ab1772060bd45e6f0bc26290cec6318","1817.9"
"0x7164ce5f1d9f829dfbe25fa4f71b336a4421639c92007f22e802bf60b4edc4bf","5170816","1519813775","2/28/2018 10:29:35 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3b9cf5ce51888d88436da4a36d78243965b8bd06","5453.7"
"0x77df8a3d4a72f254c7b9064dd209bdc0674393c098ffa61c8876686bbde6cddb","5170816","1519813775","2/28/2018 10:29:35 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x34e383140ef963da13aa869fde93fb24d3930d9b","3999.38"
"0x97ae50e616f3693965e3b10327a3188a0667530aac53b336252fb0cdbe463c0a","5170816","1519813775","2/28/2018 10:29:35 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcea411f33179d9c62c2e925fc3e917f0e1a32cb3","14543.2"
"0x1ab020ad7728b155ffc45a6c16394a35de22925d043e3cae3ec864c9bdf86d28","5170816","1519813775","2/28/2018 10:29:35 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc32a1f3353aed46ed46a027e4c4463eb5db14e33","90895"
"0x4181924327dc3a7f1de158f1736251fd5c247abbf772d48790203646448824d3","5170816","1519813775","2/28/2018 10:29:35 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xaf30074560b26fc892a74e834511695766f0cc80","1817.9"
"0x5b43182f4c5fb358f55fb014de1f27912680d2f7c8503cb993dd892e6baa0224","5170817","1519813833","2/28/2018 10:30:33 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xe818ee90bcd3f04e62fd558b39fc430542eab833","3074.777881"
"0x83a68b65690631acd9326b516d745965dc5d252d975f215c34dada169f4653d0","5170817","1519813833","2/28/2018 10:30:33 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcc7238dbee19b40ea4ffe1589681b84dcbe7e907","3635.8"
"0x658ac55f2673cdf79d12674da8939dc2d60f580de22c079bb59937ca6bd118be","5170817","1519813833","2/28/2018 10:30:33 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x8e406942ba787f47d67ebea791971289de6da5cd","27268.5"
"0x92490c43d30f885a574176e7dcab7d1583d4056fbb8a86c13bfb4d0f1fa05e5a","5170817","1519813833","2/28/2018 10:30:33 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd8959a4ee3559ab650946c2b1af2583912a20119","27268.5"
"0xf98fbf7a1edbc69d6eaa798998d3aefbf782dfadf410233b49f0ba40c94731bd","5170817","1519813833","2/28/2018 10:30:33 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x6b957cf6ed3f5b21a5cb60274fdbe1662fc7b31e","18124.463"
"0x6ca2d3fdc9417e520a5e70adafd9aa0a4cdf7e6fdc5fb1eb96b68a35a13f0454","5170818","1519813836","2/28/2018 10:30:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf37e4bf7fdbbe3e8a39f29c2c41499f1fe4205ff","36358"
"0x81fa4b6f452d33ea6b6ae62376e4d4660427e4e7ddac62f2003ff3b3e91d097f","5170818","1519813836","2/28/2018 10:30:36 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb827425677ebbb887474f9180ec3f31d9ee079ba","18179"
"0xe0629a51b3f81343080ec7b193589854de743f92ae03e7028c6fadb540d69c46","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x3e1b1fe45cb2040b97cdb3191d4933ad1ff0928d","18179"
"0xed9f689e666a18c3d91bd0ed2cb2fc00fb662ead814bd8a5484404513aad969d","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5808960bee70dbc621a1b8cf83e51ba11a9f7bdb","27268.5"
"0x45a2ba40e4084bbb6a55d3e53a026478ed15ebdd32987f2846a2370a6863e8a3","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5632c98f5e34f6f433853fc8617ac729d5412030","54537"
"0xa8037ff09ed1f0e76a1fc902a2e19f692cfcfa05473ed1fdd6f9d3513653a590","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xae2c3c02c69a825de081d94717b810d1f5c4ff92","72716"
"0xe7db79a2d36b9166aa31226ba646065307664deae8259ca7ffe26c766c0b602d","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x7c9f7de4d8dc062fe958debd4ad00b61d2ceaac6","43084.23"
"0x65446b3b6fa89cc6b323f29844e820b98482102d56f245ba10d275664dedf0a8","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xc252bd00be02fec6b6b06622df606caa27f673ca","72716"
"0xa6e532690f3f81c21d6ad5977208cfe58094801d990a1ebd1cde333297d0bddc","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xeefeb161ff3eab871249f9ead8dd28d62e02b6a8","10907.4"
"0xf8782d3c9aab93045cd1e0d7b6f2db377d9b43b058436b50e3a4e9657fa1008d","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb3801fb591b238d88eeb6f387d24d723b4ab4ef3","17769.9725"
"0xb823b326abbf0bd41f5c784c557bfe1a1b4055d1c8d244ae79d8c5652cf00367","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb80ec00192518c02d1fc2b392d8f093f01e34e57","36358"
"0x2528eb8b243e08acd430f4fd4cf6b362a3f7df466458fdb5b668d091d5526b7b","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xb081edc2e6a95ff3cf910d84da53c2d036e498d7","18068.92760932"
"0x21df41f4ca0e27498111cf28270bb407f44184605219706859326ca1ce39c681","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1455ec5db6e4500baec085b8f5a88118125c4b45","109074"
"0xe2eecc915ae69a8be33250456489ab541c014e5860486c9c52403f7e9e60ddba","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x5297701f492a6c721c8cbd1b5aacd3866f84758c","5453.7"
"0xb224441ad3a4b0191ab35d3b72d04b1517fa5038f00147e09a4794fea476951e","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xcadafb68cc15ce5e33bd8adcbe33fb5f65fd4ed0","54537"
"0x86f71f6a4e9c530896db5f21fa320771ae45f3f7ca8c7826c17abd806fdf34e0","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xa9fa0ec99fd41acc97e16418cdc3f41cf5c94699","3635.8"
"0xcf041774f51ee9461780c5ea54ca63345f3b2681510d6c7b9e4d1b49b4a252af","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x1454294370575e76cc396cb9a9278955b07a337b","27268.5"
"0x876621084d67e390df126a113de0706fa5c8650570e3de2cde26a5288fa002f6","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xadffaf737a9e54079ca4458df9af34eb96bc9c78","90895"
"0x04444006a35583e3fb658600229e789b67fa75a18465295d5f976e8bb6461815","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xf3405f050dee9c1ed088d1a5cba5813e3bb529c3","9089.5"
"0x37dad34611efd22d3ab4914924ab01158804497f4abf90fdee6db00a0d5f83b4","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0xd85e3606fa8a265a5201a56debffcae8066b6295","18179"
"0xf185ffb657fe330359b862b18c8bca7c81d1037f80f5016b632f6078a19e0129","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x00ced7a739e418008eeaea4b566f022a58033d87","22723.75"
"0x03530cb3ab8977536567f7b6358c686b0bbe9985ec8f68686fe5cb9a78de0088","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x875ae40c3ec5a53a7bba6ad880ba91b4befef49f","3635.8"
"0x638440d8757a4a913f43427856d7fcacf6e78975bfe80d90acbf1146bfeeb361","5170819","1519813866","2/28/2018 10:31:06 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x979edd1a00df01335e895451bbf715a1d84d035d","18179"
"0x8fecd1bd611240965a1ede62980c370b56070b3af54799ae8ad9e0a2a9a9828a","5170820","1519813876","2/28/2018 10:31:16 AM","0xc1c643701803eca8ddfa2017547e8441516be047","0x0bf11eb2f0984cf2d6c08a948e3c6cfe8ede6c6c","9089.5"
